locationName,color,locUUID,rainfall,recharge.total.poor_quality,recharge.total.total,recharge.total.non_command,recharge.total.command,loss,draft.total.total,draft.total.non_command,currAvailabilityForAllPurposes,stage,category.total,category.non_command,area.total.commandArea,area.total.nonCommandArea,area.total.poorQualityArea,area.total.hillyArea,area.total.forestArea,area.total.totalArea,area.total.pavedArea,area.total.unpavedArea,locationUUID,rechargeData.total.poor_quality,rechargeData.total.total,rechargeData.total.non_command,rechargeData.total.command,draftData.total.total,draftData.total.non_command,currentAvailabilityForAllPurposes,stageOfExtraction,category.poor_quality,category.command,draft.total.command,draftData.total.command,draft.total.poor_quality,draftData.total.poor_quality
THOOTHUKUDI,,c199557b-1fa2-4250-b7b8-74df60cebf5e,602.5180832878566,0.0,6444.37,4424.62,2019.75,,661.37,661.37,,,safe,safe,0.0,33909.265,0.0,0.0,0.0,34395.270000000004,0.0,0.0,c199557b-1fa2-4250-b7b8-74df60cebf5e,0.0,6444.37,4424.62,2019.75,661.37,661.37,,,,,,,,
SATTANKULAM,,f698852d-7f9e-4c89-b7c9-c914df6b018f,720.0000000000001,0.0,6927.68,5913.93,1013.7499999999999,,4504.9,4504.9,,,semi_critical,semi_critical,0.0,35435.799999999996,0.0,0.0,0.0,36341.799999999996,0.0,0.0,f698852d-7f9e-4c89-b7c9-c914df6b018f,0.0,6927.68,5913.93,1013.7499999999999,4504.9,4504.9,,,,,,,,
TIRUMANGALAM,,8c10ce97-08ab-4d86-b5d8-620f0b59b4d4,859.7,0.0,9646.97,6467.860000000001,3179.11,,5034.1,5034.1,,,safe,semi_critical,0.0,30840.010000000002,0.0,0.0,0.0,30840.010000000002,0.0,0.0,8c10ce97-08ab-4d86-b5d8-620f0b59b4d4,0.0,9646.97,6467.860000000001,3179.11,5034.1,5034.1,,,,,,,,
THANJAVUR,,9898226f-9cf1-408b-8b96-0c723c2dfc49,888.589191124687,0.0,11820.220000000001,11448.169999999998,372.05,,10443.49,10443.49,,,critical,over_exploited,0.0,38529.795,0.0,0.0,0.0,38529.795,0.0,0.0,9898226f-9cf1-408b-8b96-0c723c2dfc49,0.0,11820.220000000001,11448.169999999998,372.05,10443.49,10443.49,,,,,,,,
CHIDAMBARAM,,9f8454e7-ea53-45b2-a04a-0bb5e542a26b,1424.3670840332848,0.0,21907.5,20957.62,949.88,,2489.44,2489.44,,,safe,safe,0.0,34686.93,0.0,0.0,0.0,34687.090000000004,0.0,0.0,9f8454e7-ea53-45b2-a04a-0bb5e542a26b,0.0,21907.5,20957.62,949.88,2489.44,2489.44,,,,,,,,
ATHOOR,,491063c2-cb09-474b-a94b-4097de7a6096,985.6766271126896,0.0,4333.18,4160.449999999999,172.73000000000002,,4812.38,4812.38,,,over_exploited,over_exploited,0.0,26639.010000000002,0.0,0.0,0.0,26639.010000000002,0.0,0.0,491063c2-cb09-474b-a94b-4097de7a6096,0.0,4333.18,4160.449999999999,172.73000000000002,4812.38,4812.38,,,,,,,,
MODAKURICHI,,59a671fc-3d78-4f62-91a9-2ab64ec4c41c,604.5423281691061,0.0,11946.689999999999,11256.55,690.14,,8284.55,8284.55,,,semi_critical,semi_critical,0.0,34451.75,0.0,0.0,0.0,34889.75,0.0,0.0,59a671fc-3d78-4f62-91a9-2ab64ec4c41c,0.0,11946.689999999999,11256.55,690.14,8284.55,8284.55,,,,,,,,
HARUR,,839e6436-fb0b-457a-911e-c96415bb3119,921.9999999999999,0.0,9017.43,8997.52,19.91,,5678.280000000001,5678.280000000001,,,safe,semi_critical,0.0,64085.795,0.0,0.0,0.0,65468.595,0.0,0.0,839e6436-fb0b-457a-911e-c96415bb3119,0.0,9017.43,8997.52,19.91,5678.280000000001,5678.280000000001,,,,,,,,
THIRUKKALUKUNDRAM,,751b6177-45bc-4c18-8c8a-2a734192f898,1442.7114946391112,0.0,14678.289999999999,14650.89,27.400000000000002,,10082.48,10082.48,,,semi_critical,semi_critical,0.0,34104.420000000006,0.0,0.0,0.0,36656.745,0.0,0.0,751b6177-45bc-4c18-8c8a-2a734192f898,0.0,14678.289999999999,14650.89,27.400000000000002,10082.48,10082.48,,,,,,,,
AGASTHEESWARAM,,77c8473c-2341-41f7-987d-c863b5d3ea56,1038.9784296327896,0.0,8164.759999999999,6166.51,1998.25,,2477.1,2477.1,,,safe,safe,0.0,26959.999999999996,0.0,0.0,0.0,27754.999999999996,0.0,0.0,77c8473c-2341-41f7-987d-c863b5d3ea56,0.0,8164.759999999999,6166.51,1998.25,2477.1,2477.1,,,,,,,,
SALEM SOUTH,,905bcd9c-3f90-4a8f-bbb2-96de60425d5e,951.8764093058686,0.0,1637.81,1463.46,174.35,,2144.98,2144.98,,,over_exploited,over_exploited,0.0,11815.124999999998,0.0,0.0,0.0,11815.124999999998,0.0,0.0,905bcd9c-3f90-4a8f-bbb2-96de60425d5e,0.0,1637.81,1463.46,174.35,2144.98,2144.98,,,,,,,,
KADAVUR,,5fa68009-b150-4a13-be73-e5aa58314a9d,703.3446393059536,0.0,4285.34,3980.29,305.05,,4548.38,4548.38,,,over_exploited,over_exploited,0.0,41502.695,0.0,0.0,0.0,47186.695,0.0,0.0,5fa68009-b150-4a13-be73-e5aa58314a9d,0.0,4285.34,3980.29,305.05,4548.38,4548.38,,,,,,,,
ANCHETTY,,c204708d-39b3-4fa6-8062-4fbc76d7c2b3,625.5,0.0,1010.49,1009.5400000000001,0.9500000000000001,,319.76,319.76,,,safe,safe,0.0,12820.97,0.0,0.0,0.0,17607.37,0.0,0.0,c204708d-39b3-4fa6-8062-4fbc76d7c2b3,0.0,1010.49,1009.5400000000001,0.9500000000000001,319.76,319.76,,,,,,,,
VILATHIKULAM,,a0c9559b-1864-4f06-a314-7cdb7926cc26,504.8267864526267,0.0,10348.93,7491.1900000000005,2857.74,,1096.03,1096.03,,,safe,safe,0.0,86487.32,0.0,0.0,0.0,86487.32,0.0,0.0,a0c9559b-1864-4f06-a314-7cdb7926cc26,0.0,10348.93,7491.1900000000005,2857.74,1096.03,1096.03,,,,,,,,
NAGAPATTINAM,,b6220c06-95c3-4ad5-82b0-dad4cd8c21c3,1358.8808227463053,25451.239999999998,25451.239999999998,0.0,0.0,,12549.69,,,,salinity,,0.0,0.0,31191.0,0.0,0.0,31191.0,0.0,0.0,b6220c06-95c3-4ad5-82b0-dad4cd8c21c3,25451.239999999998,25451.239999999998,0.0,0.0,12549.69,,,,salinity,,,,12549.69,12549.69
KANCHEEPURAM,,2fcb85b9-596a-4930-b554-b5fbc34282d1,1205.574539604255,0.0,15308.599999999999,15285.84,22.76,,7113.65,7113.65,,,safe,safe,0.0,38719.135,0.0,0.0,0.0,38719.135,0.0,0.0,2fcb85b9-596a-4930-b554-b5fbc34282d1,0.0,15308.599999999999,15285.84,22.76,7113.65,7113.65,,,,,,,,
NAMBIYUR,,8beb2b85-448a-450b-866d-9b5c8684cf29,593.0638402932934,0.0,4054.08,3757.74,296.34000000000003,,6255.349999999999,6255.349999999999,,,over_exploited,over_exploited,0.0,28615.705,0.0,0.0,0.0,28615.705,0.0,0.0,8beb2b85-448a-450b-866d-9b5c8684cf29,0.0,4054.08,3757.74,296.34000000000003,6255.349999999999,6255.349999999999,,,,,,,,
ALANGUDY,,14b16c3a-bd8e-4f9c-a3f0-9dfe8ab7f571,901.6570580855481,0.0,9762.18,7843.199999999999,1918.98,,5701.08,5701.08,,,safe,semi_critical,0.0,36744.23,0.0,0.0,0.0,36858.56,0.0,0.0,14b16c3a-bd8e-4f9c-a3f0-9dfe8ab7f571,0.0,9762.18,7843.199999999999,1918.98,5701.08,5701.08,,,,,,,,
ALANGULAM,,a1103492-09f3-4544-8a87-20bb05910f64,746.2987406050515,0.0,6740.13,5108.95,1631.18,,5318.17,5318.17,,,semi_critical,over_exploited,0.0,30914.885000000002,0.0,0.0,0.0,31814.025,0.0,0.0,a1103492-09f3-4544-8a87-20bb05910f64,0.0,6740.13,5108.95,1631.18,5318.17,5318.17,,,,,,,,
ALATHUR,,2a34c3be-ea62-4d69-b144-22b1b341acd5,781.82723846016,0.0,5215.07,4405.389999999999,809.6800000000001,,6043.09,6043.09,,,over_exploited,over_exploited,0.0,38639.96,0.0,0.0,0.0,40840.195,0.0,0.0,2a34c3be-ea62-4d69-b144-22b1b341acd5,0.0,5215.07,4405.389999999999,809.6800000000001,6043.09,6043.09,,,,,,,,
KUTHALAM,,a37356de-c80a-4d1f-b175-1b59f0cdcdbb,1227.3733853325,0.0,5593.049999999999,5583.389999999999,9.66,,6275.879999999999,6275.879999999999,,,over_exploited,over_exploited,0.0,17134.89,0.0,0.0,0.0,17134.89,0.0,0.0,a37356de-c80a-4d1f-b175-1b59f0cdcdbb,0.0,5593.049999999999,5583.389999999999,9.66,6275.879999999999,6275.879999999999,,,,,,,,
NATRAMPALLI,,1d420697-359a-4d8a-8473-c58093ffdcc2,781.5619253007242,0.0,901.96,901.96,0.0,,1343.6100000000001,1343.6100000000001,,,over_exploited,over_exploited,0.0,15315.945000000002,0.0,0.0,0.0,16894.515,0.0,0.0,1d420697-359a-4d8a-8473-c58093ffdcc2,0.0,901.96,901.96,0.0,1343.6100000000001,1343.6100000000001,,,,,,,,
KARAMBAKUDI,,d106a308-74aa-42b7-a8dd-ec17f14b720e,682.2936099489131,0.0,6993.68,6060.96,932.72,,3909.98,3909.98,,,safe,semi_critical,0.0,26797.409999999996,0.0,0.0,0.0,26989.924999999996,0.0,0.0,d106a308-74aa-42b7-a8dd-ec17f14b720e,0.0,6993.68,6060.96,932.72,3909.98,3909.98,,,,,,,,
KILVELUR,,65dc7a95-d233-435b-91a2-4be110294b1d,1355.2673567488532,21341.18,21341.18,0.0,0.0,,11434.68,,,,salinity,,0.0,0.0,27458.0,0.0,0.0,27458.0,0.0,0.0,65dc7a95-d233-435b-91a2-4be110294b1d,21341.18,21341.18,0.0,0.0,11434.68,,,,salinity,,,,11434.68,11434.68
BHAVANI,,bf9e7551-a161-40b0-ba59-8e179313927a,801.5426519432136,0.0,16367.29,10922.82,5444.469999999999,,6255.799999999999,6255.799999999999,,,safe,safe,0.0,31249.009999999995,0.0,0.0,0.0,31249.009999999995,0.0,0.0,bf9e7551-a161-40b0-ba59-8e179313927a,0.0,16367.29,10922.82,5444.469999999999,6255.799999999999,6255.799999999999,,,,,,,,
RAMANATHAPURAM,,96d0c9ad-ce72-476c-8cf1-533647357a73,922.2328992443453,0.0,8749.97,8749.97,0.0,,1310.8000000000002,1310.8000000000002,,,safe,safe,0.0,49922.15,0.0,0.0,0.0,49922.15,0.0,0.0,96d0c9ad-ce72-476c-8cf1-533647357a73,0.0,8749.97,8749.97,0.0,1310.8000000000002,1310.8000000000002,,,,,,,,
VEMBAKOTTAI,,eafbb285-1aa8-49c4-8065-e6c501d38214,798.0806360493465,0.0,6425.02,6053.78,371.24,,5260.63,5260.63,,,critical,critical,0.0,37837.59,0.0,0.0,0.0,37837.59,0.0,0.0,eafbb285-1aa8-49c4-8065-e6c501d38214,0.0,6425.02,6053.78,371.24,5260.63,5260.63,,,,,,,,
MOHANUR,,bc61dfbb-6b8c-4853-a430-0d8b9052db62,669.4,0.0,7738.510000000001,5587.01,2151.5,,7735.65,7735.65,,,over_exploited,over_exploited,0.0,28534.795000000002,0.0,0.0,0.0,28534.795000000002,0.0,0.0,bc61dfbb-6b8c-4853-a430-0d8b9052db62,0.0,7738.510000000001,5587.01,2151.5,7735.65,7735.65,,,,,,,,
UTHIRAMERUR,,6cdf4ab9-5c0a-469d-8d1a-b8416bd993a8,1157.8571420022142,0.0,17555.96,17547.06,8.9,,11120.58,11120.58,,,safe,safe,0.0,42192.335,0.0,0.0,0.0,44097.83499999999,0.0,0.0,6cdf4ab9-5c0a-469d-8d1a-b8416bd993a8,0.0,17555.96,17547.06,8.9,11120.58,11120.58,,,,,,,,
BHUVANAGIRI,,010ac9ed-610d-4ddf-a258-ee8e9068d240,1337.0090384958187,0.0,16573.87,16557.829999999998,16.04,,4580.509999999999,4580.509999999999,,,safe,safe,0.0,30125.09,0.0,0.0,0.0,30194.929999999997,0.0,0.0,010ac9ed-610d-4ddf-a258-ee8e9068d240,0.0,16573.87,16557.829999999998,16.04,4580.509999999999,4580.509999999999,,,,,,,,
CUDDALORE,,851d7c01-c8fa-4c9b-9d1e-44987e8ffe25,1388.9576977477936,0.0,14962.92,14240.95,721.97,,12702.099999999999,12702.099999999999,,,critical,critical,0.0,32090.75,0.0,0.0,0.0,32090.75,0.0,0.0,851d7c01-c8fa-4c9b-9d1e-44987e8ffe25,0.0,14962.92,14240.95,721.97,12702.099999999999,12702.099999999999,,,,,,,,
THIRUPPORUR,,ac3deff2-dd67-4388-8fbd-2fe105c60c0e,1289.8259366498182,0.0,7765.13,7752.75,12.379999999999999,,3718.4300000000003,3718.4300000000003,,,safe,safe,0.0,29479.0,0.0,0.0,0.0,35452.69,0.0,0.0,ac3deff2-dd67-4388-8fbd-2fe105c60c0e,0.0,7765.13,7752.75,12.379999999999999,3718.4300000000003,3718.4300000000003,,,,,,,,
TIRUVALLUR,,23944745-7fcd-4283-bfe9-32c80400e3e2,1311.341501719402,0.0,18770.82,18280.960000000003,489.86,,9814.8,9814.8,,,safe,safe,0.0,63200.755000000005,0.0,0.0,0.0,67129.535,0.0,0.0,23944745-7fcd-4283-bfe9-32c80400e3e2,0.0,18770.82,18280.960000000003,489.86,9814.8,9814.8,,,,,,,,
PALANI,,30f7e16e-4175-4f78-a5b5-72b2a315adc4,688.5394031988798,0.0,9236.9,8551.98,684.9200000000001,,7401.539999999999,7401.539999999999,,,semi_critical,critical,0.0,69738.0,0.0,0.0,0.0,88850.22,0.0,0.0,30f7e16e-4175-4f78-a5b5-72b2a315adc4,0.0,9236.9,8551.98,684.9200000000001,7401.539999999999,7401.539999999999,,,,,,,,
KOVILPATTY,,313caf8b-3160-4cfc-9634-5506d05a29ad,707.1226028169865,0.0,4940.76,3337.8199999999997,1602.9399999999998,,1794.2000000000003,1794.2000000000003,,,safe,safe,0.0,35771.204999999994,0.0,0.0,0.0,35782.204999999994,0.0,0.0,313caf8b-3160-4cfc-9634-5506d05a29ad,0.0,4940.76,3337.8199999999997,1602.9399999999998,1794.2000000000003,1794.2000000000003,,,,,,,,
KUNDAH,,31519c38-a33a-46d6-a494-32532ae0d973,1893.9535519761457,0.0,881.04,880.41,0.63,,112.21000000000001,112.21000000000001,,,safe,safe,0.0,12355.234999999997,0.0,0.0,0.0,31761.999999999996,0.0,0.0,31519c38-a33a-46d6-a494-32532ae0d973,0.0,881.04,880.41,0.63,112.21000000000001,112.21000000000001,,,,,,,,
THIRUPPARANKUNDRAM,,2ae66b8e-f83c-4a54-a3b7-7b737595d5ba,817.6999999999999,0.0,2332.04,2332.04,67.09,,1442.67,1442.67,,,safe,safe,0.0,11537.39,0.0,0.0,0.0,11596.39,0.0,0.0,2ae66b8e-f83c-4a54-a3b7-7b737595d5ba,0.0,2332.04,2332.04,67.09,1442.67,1442.67,,,,,,,,
THIRUVARUR,,e5345b34-7aa0-4e75-99ce-e72f8385bbba,1214.3216924315095,0.0,12130.01,11851.75,278.26,,1950.71,1950.71,,,safe,safe,0.0,21135.390000000003,0.0,0.0,0.0,21135.390000000003,0.0,0.0,e5345b34-7aa0-4e75-99ce-e72f8385bbba,0.0,12130.01,11851.75,278.26,1950.71,1950.71,,,,,,,,
GANDARVAKOTTAI,,f30171e7-af84-4348-ad00-7a1807dbbd03,868.4151493598861,0.0,6502.38,5802.219999999999,700.1600000000001,,4189.17,4189.17,,,semi_critical,semi_critical,0.0,32533.485000000008,0.0,0.0,0.0,33218.715000000004,0.0,0.0,f30171e7-af84-4348-ad00-7a1807dbbd03,0.0,6502.38,5802.219999999999,700.1600000000001,4189.17,4189.17,,,,,,,,
VANDALUR,,26631f61-973b-43da-a8dd-603ef2631c7f,1348.0821028712205,0.0,2974.59,2973.5499999999997,1.04,,1483.98,1483.98,,,safe,safe,0.0,13281.460000000001,0.0,0.0,0.0,16981.685,0.0,0.0,26631f61-973b-43da-a8dd-603ef2631c7f,0.0,2974.59,2973.5499999999997,1.04,1483.98,1483.98,,,,,,,,
LALGUDI,,e7df849e-1467-41fb-8cb9-c47e0d6f7acd,822.4826391039003,0.0,16991.12,12643.5,4347.62,,6332.8,6332.8,,,safe,safe,0.0,57876.24000000001,0.0,0.0,0.0,58930.24000000001,0.0,0.0,e7df849e-1467-41fb-8cb9-c47e0d6f7acd,0.0,16991.12,12643.5,4347.62,6332.8,6332.8,,,,,,,,
KALVARAYAN HILLS,,d3222ace-4820-4e50-a652-d65ed1aaa37f,1196.0,0.0,325.52,325.52,0.0,,221.38,221.38,,,semi_critical,semi_critical,0.0,13936.220000000001,0.0,0.0,0.0,51701.22,0.0,0.0,d3222ace-4820-4e50-a652-d65ed1aaa37f,0.0,325.52,325.52,0.0,221.38,221.38,,,,,,,,
MYLAPORE,,4f8441f9-b305-4ac1-ac8c-67834b46f1eb,1466.6722504213333,0.0,378.63,378.63,0.0,,487.86,487.86,,,over_exploited,over_exploited,0.0,2227.5722,0.0,0.0,0.0,2227.5722,0.0,0.0,4f8441f9-b305-4ac1-ac8c-67834b46f1eb,0.0,378.63,378.63,0.0,487.86,487.86,,,,,,,,
KARUR,,582339b2-6f1a-4f11-86ac-1ddbf09b7ffd,616.7000000000002,0.0,2714.64,2273.13,441.51000000000005,,2831.46,2831.46,,,over_exploited,over_exploited,0.0,31486.089999999997,0.0,0.0,0.0,31486.089999999997,0.0,0.0,582339b2-6f1a-4f11-86ac-1ddbf09b7ffd,0.0,2714.64,2273.13,441.51000000000005,2831.46,2831.46,,,,,,,,
RADHAPURAM,,57ce21c0-b73b-43e8-bf86-e9e8e450dcd9,1248.6112799475777,0.0,12819.429999999998,9952.57,2866.8599999999997,,7167.290000000001,7167.290000000001,,,safe,semi_critical,0.0,60844.44500000001,0.0,0.0,0.0,60844.44500000001,0.0,0.0,57ce21c0-b73b-43e8-bf86-e9e8e450dcd9,0.0,12819.429999999998,9952.57,2866.8599999999997,7167.290000000001,7167.290000000001,,,,,,,,
MUSIRI,,7abadb8b-ff58-4a11-b88c-4c7dc30f4d87,623.6740532483004,0.0,8907.86,7230.58,1677.2799999999997,,10599.58,10599.58,,,over_exploited,over_exploited,0.0,64608.99999999999,0.0,0.0,0.0,66269.0,0.0,0.0,7abadb8b-ff58-4a11-b88c-4c7dc30f4d87,0.0,8907.86,7230.58,1677.2799999999997,10599.58,10599.58,,,,,,,,
VEMBAKKAM,,30633a3b-d268-4379-bb23-6890691b5e87,1187.0081273845008,0.0,11503.15,11428.61,74.53999999999999,,4612.21,4612.21,,,safe,safe,0.0,32723.369999999995,0.0,0.0,0.0,32723.369999999995,0.0,0.0,30633a3b-d268-4379-bb23-6890691b5e87,0.0,11503.15,11428.61,74.53999999999999,4612.21,4612.21,,,,,,,,
TIRUCHENGODE,,8279bb22-0604-4e63-8c71-3cb427061fd0,743.6,0.0,9684.12,9203.029999999999,481.09,,8786.96,8786.96,,,critical,over_exploited,0.0,64447.009999999995,0.0,0.0,0.0,65565.14,0.0,0.0,8279bb22-0604-4e63-8c71-3cb427061fd0,0.0,9684.12,9203.029999999999,481.09,8786.96,8786.96,,,,,,,,
VEDASANDUR,,5d2720ad-d059-4f56-9491-4306e9f69cf3,804.0525398219734,0.0,6792.45,5805.86,986.5899999999999,,9024.039999999999,9024.039999999999,,,over_exploited,over_exploited,0.0,50794.149999999994,0.0,0.0,0.0,59917.21000000001,0.0,0.0,5d2720ad-d059-4f56-9491-4306e9f69cf3,0.0,6792.45,5805.86,986.5899999999999,9024.039999999999,9024.039999999999,,,,,,,,
ARIYALUR,,a4fa2c22-4d29-4e44-b04e-c8fe29c8910d,878.7585386902078,0.0,17651.059999999998,13097.390000000001,4553.67,,7192.970000000001,7192.970000000001,,,safe,safe,0.0,67421.86,0.0,0.0,0.0,67646.37000000001,0.0,0.0,a4fa2c22-4d29-4e44-b04e-c8fe29c8910d,0.0,17651.059999999998,13097.390000000001,4553.67,7192.970000000001,7192.970000000001,,,,,,,,
KUNDRATHUR,,ccd15fa7-716b-4f43-aa0b-a9936d6afd37,1458.5679052894511,0.0,8250.13,8247.78,2.3499999999999996,,2078.69,2078.69,,,safe,safe,0.0,27247.439999999995,0.0,0.0,0.0,28579.939999999995,0.0,0.0,ccd15fa7-716b-4f43-aa0b-a9936d6afd37,0.0,8250.13,8247.78,2.3499999999999996,2078.69,2078.69,,,,,,,,
VADIPATTI,,b9ffbcea-233c-4cad-9156-008ab4232c13,878.9999744696427,0.0,9497.52,8730.6,766.92,,6783.6,6783.6,,,semi_critical,semi_critical,0.0,34860.46,0.0,0.0,0.0,36083.42,0.0,0.0,b9ffbcea-233c-4cad-9156-008ab4232c13,0.0,9497.52,8730.6,766.92,6783.6,6783.6,,,,,,,,
USILAMPATTI,,c5bc724c-015b-4094-b5af-699c0fdd91e0,964.6914126791492,0.0,10052.57,9335.94,716.63,,8563.05,8563.05,,,critical,over_exploited,0.0,39864.82,0.0,0.0,0.0,47745.11,0.0,0.0,c5bc724c-015b-4094-b5af-699c0fdd91e0,0.0,10052.57,9335.94,716.63,8563.05,8563.05,,,,,,,,
UTHUKKULI,,d112c029-bfca-431d-b97b-68f4fddfd9e2,754.1000000000001,0.0,3472.8100000000004,3085.36,387.45,,2879.5,2879.5,,,semi_critical,over_exploited,0.0,22809.5,0.0,0.0,0.0,22891.5,0.0,0.0,d112c029-bfca-431d-b97b-68f4fddfd9e2,0.0,3472.8100000000004,3085.36,387.45,2879.5,2879.5,,,,,,,,
KUMBAKONAM,,30ee7197-bdd9-4b53-8303-5f6f460bb99b,1102.3999999999999,0.0,12079.830000000002,11587.18,492.65,,11137.439999999999,11137.439999999999,,,over_exploited,over_exploited,0.0,27418.54,0.0,0.0,0.0,27589.600000000002,0.0,0.0,30ee7197-bdd9-4b53-8303-5f6f460bb99b,0.0,12079.830000000002,11587.18,492.65,11137.439999999999,11137.439999999999,,,,,,,,
NANGUNERI,,c9590b5a-1236-4658-9c76-3626912d0ae9,753.6075563895823,0.0,15667.839999999998,11452.439999999999,4215.4,,7994.14,7994.14,,,safe,semi_critical,0.0,62109.655,0.0,0.0,0.0,84758.535,0.0,0.0,c9590b5a-1236-4658-9c76-3626912d0ae9,0.0,15667.839999999998,11452.439999999999,4215.4,7994.14,7994.14,,,,,,,,
ANAMALAI,,a338b696-76b3-4523-baea-538f67b41806,1909.1566039284326,0.0,12696.72,7429.46,5267.26,,4968.9400000000005,4968.9400000000005,,,safe,semi_critical,5450.655000000001,36264.205,0.0,0.0,0.0,41714.86,0.0,0.0,a338b696-76b3-4523-baea-538f67b41806,0.0,12696.72,7429.46,5267.26,4968.9400000000005,4968.9400000000005,,,,safe,0.0,0.0,,
MADURAI NORTH,,04fdb81a-e73b-486f-9145-432ae93cc248,884.0939145612774,0.0,4363.04,4363.04,307.65,,2342.56,2342.56,,,safe,safe,0.0,16580.07,0.0,0.0,0.0,16926.07,0.0,0.0,04fdb81a-e73b-486f-9145-432ae93cc248,0.0,4363.04,4363.04,307.65,2342.56,2342.56,,,,,,,,
SHOLINGANALLUR,,de50cbe0-3c9b-4fbd-bff0-89b95266e72c,1409.2,0.0,1222.46,1092.3,130.16,,622.56,622.56,,,safe,safe,0.0,7067.73,0.0,0.0,0.0,7067.73,0.0,0.0,de50cbe0-3c9b-4fbd-bff0-89b95266e72c,0.0,1222.46,1092.3,130.16,622.56,622.56,,,,,,,,
NEMILI,,41a3a69d-1967-465c-8846-2bffd8e6b2fc,1089.9072341029944,0.0,6865.530000000001,6861.9800000000005,3.55,,4875.77,4875.77,,,semi_critical,semi_critical,0.0,33794.1,0.0,0.0,0.0,33794.1,0.0,0.0,41a3a69d-1967-465c-8846-2bffd8e6b2fc,0.0,6865.530000000001,6861.9800000000005,3.55,4875.77,4875.77,,,,,,,,
ILUPPUR,,ca940f10-d0a3-4d29-96f9-a80b440aa9f0,891.6449405251852,0.0,8859.789999999999,7969.119999999999,890.67,,4776.24,4776.24,,,safe,safe,0.0,41994.015,0.0,0.0,0.0,42508.96,0.0,0.0,ca940f10-d0a3-4d29-96f9-a80b440aa9f0,0.0,8859.789999999999,7969.119999999999,890.67,4776.24,4776.24,,,,,,,,
PUDUKKOTTAI,,23e0862c-8674-4199-9f8d-176c5b653acc,830.3176045162986,0.0,5509.29,5056.16,453.13,,3627.81,3627.81,,,semi_critical,semi_critical,0.0,27688.600000000006,0.0,0.0,0.0,27688.600000000006,0.0,0.0,23e0862c-8674-4199-9f8d-176c5b653acc,0.0,5509.29,5056.16,453.13,3627.81,3627.81,,,,,,,,
THOTTIAM,,db5e6f12-4e76-4a38-94e9-0c15899b664f,670.6311433691889,0.0,5594.65,4082.48,1512.17,,3728.2799999999997,3728.2799999999997,,,semi_critical,critical,0.0,27725.000000000004,0.0,0.0,0.0,27802.000000000004,0.0,0.0,db5e6f12-4e76-4a38-94e9-0c15899b664f,0.0,5594.65,4082.48,1512.17,3728.2799999999997,3728.2799999999997,,,,,,,,
POONAMALLEE,,24178fcf-b5cb-457b-b072-3728d645ea59,1519.6405521046884,0.56,3864.42,3749.8399999999997,114.02,,2471.3500000000004,2471.3500000000004,,,safe,safe,0.0,12067.82,0.0,0.0,0.0,12264.82,0.0,0.0,24178fcf-b5cb-457b-b072-3728d645ea59,0.56,3864.42,3749.8399999999997,114.02,2471.3500000000004,2471.3500000000004,,,,,,,,
TIRUKKOILUR,,f36e32ce-8d24-4949-9445-8ad41dce46d9,1065.650218184332,0.0,10189.980000000001,10023.41,166.57,,5562.09,5562.09,,,safe,safe,0.0,34425.020000000004,0.0,0.0,0.0,35055.575,0.0,0.0,f36e32ce-8d24-4949-9445-8ad41dce46d9,0.0,10189.980000000001,10023.41,166.57,5562.09,5562.09,,,,,,,,
KURINJIPADI,,42282fd8-173e-4b95-8ee7-4980b16e97c3,1258.2,0.0,9021.470000000001,8840.900000000001,180.57000000000002,,4802.19,4802.19,,,safe,safe,0.0,33378.259999999995,0.0,0.0,0.0,33378.259999999995,0.0,0.0,42282fd8-173e-4b95-8ee7-4980b16e97c3,0.0,9021.470000000001,8840.900000000001,180.57000000000002,4802.19,4802.19,,,,,,,,
MANNACHANALLUR,,6197bb05-a945-4206-8323-d7e6339d7238,717.7222787700372,0.0,4673.599999999999,4061.8799999999997,611.72,,3710.63,3710.63,,,semi_critical,over_exploited,0.0,35854.505000000005,0.0,0.0,0.0,37409.505000000005,0.0,0.0,6197bb05-a945-4206-8323-d7e6339d7238,0.0,4673.599999999999,4061.8799999999997,611.72,3710.63,3710.63,,,,,,,,
VEPPANTHATTAI,,adaeaa18-1f54-4d7a-9026-b008b67e52d9,896.7409078372536,0.0,11081.4,8291.78,2789.62,,10652.95,10652.95,,,over_exploited,over_exploited,0.0,50257.604999999996,0.0,0.0,0.0,52928.755,0.0,0.0,adaeaa18-1f54-4d7a-9026-b008b67e52d9,0.0,11081.4,8291.78,2789.62,10652.95,10652.95,,,,,,,,
KALLAKURICHCHI,,ae94ccc3-a0ae-467f-90b3-2362589b9320,969.08616737033,0.0,12711.73,12530.509999999998,181.22,,12534.550000000001,12534.550000000001,,,over_exploited,over_exploited,0.0,53106.604999999996,0.0,0.0,0.0,54370.905,0.0,0.0,ae94ccc3-a0ae-467f-90b3-2362589b9320,0.0,12711.73,12530.509999999998,181.22,12534.550000000001,12534.550000000001,,,,,,,,
